,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:22.832231,0.7791848734514739
1,Run_10,0 days 00:02:22.261201,0.7827044651784375
2,Run_11,0 days 00:02:09.639491,0.7661663725070809
3,Run_12,0 days 00:02:15.324551,0.7733881213177001
4,Run_13,0 days 00:02:16.585926,0.7753138324981483
5,Run_14,0 days 00:02:14.581274,0.7730152259162273
6,Run_15,0 days 00:02:13.148752,0.7786352431897263
7,Run_16,0 days 00:02:14.892064,0.7786914616636714
8,Run_17,0 days 00:02:18.092229,0.7799088525627724
9,Run_18,0 days 00:02:18.555904,0.7748267791750935
10,Run_19,0 days 00:02:18.026755,0.7743508182635943
11,Run_2,0 days 00:02:16.187971,0.7833510842377938
12,Run_20,0 days 00:02:15.062708,0.7685316198608527
13,Run_3,0 days 00:02:25.234742,0.7760009274372914
14,Run_4,0 days 00:02:17.045266,0.7803225512859298
15,Run_5,0 days 00:02:18.405010,0.7765816418344886
16,Run_6,0 days 00:02:20.025817,0.7896725632809641
17,Run_7,0 days 00:02:17.700736,0.7867952399512498
18,Run_8,0 days 00:02:18.392602,0.7718920342128353
19,Run_9,0 days 00:02:16.431811,0.7812312127038602
20,Average,0 days 00:02:17.421352050,0.7775282460264595
