,Run_nr,HV
0,Run_1,0.8137721117705707
1,Run_2,0.8152902187084441
2,Run_3,0.8126583600393928
3,Run_4,0.8104792443668517
4,Run_5,0.8155441384773203
5,Run_6,0.8111855898435787
6,Run_7,0.8122770222212529
7,Run_8,0.8129229762435777
8,Run_9,0.8158137475358602
9,Run_10,0.8080863269036128
10,Run_11,0.8204570893942574
11,Run_12,0.8109222681771272
12,Run_13,0.8079531748136851
13,Run_14,0.8146816920564609
14,Run_15,0.81339349248167
15,Run_16,0.8134583412071686
16,Run_17,0.8197927605510509
17,Run_18,0.8142685898359843
18,Run_19,0.8152362339466658
19,Run_20,0.8183981652044584
20,Means,0.8138295771889494
