,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:01.509753,0.7046033106903962
1,Run_10,0 days 00:03:06.974910,0.7153020964728913
2,Run_11,0 days 00:02:58.761595,0.7467943996693456
3,Run_12,0 days 00:02:54.590140,0.7506420805623627
4,Run_13,0 days 00:02:51.862077,0.722240986250527
5,Run_14,0 days 00:02:54.974950,0.7288403644703468
6,Run_15,0 days 00:02:56.793249,0.7404655823740454
7,Run_16,0 days 00:02:55.414291,0.7448588398488889
8,Run_17,0 days 00:02:59.373632,0.7079312676816087
9,Run_18,0 days 00:02:56.925259,0.7519865316091188
10,Run_19,0 days 00:02:59.569896,0.7020202027893866
11,Run_2,0 days 00:03:00.141585,0.6945556596194673
12,Run_20,0 days 00:02:54.227866,0.7318528172329188
13,Run_3,0 days 00:02:57.208975,0.7333547145277268
14,Run_4,0 days 00:02:56.580926,0.7361833835451522
15,Run_5,0 days 00:02:50.237478,0.7445101446880965
16,Run_6,0 days 00:03:03.454959,0.7016110273333671
17,Run_7,0 days 00:02:55.167875,0.7315447604037073
18,Run_8,0 days 00:02:55.231542,0.7435519329347011
19,Run_9,0 days 00:02:54.198414,0.7455239631829
20,Average,0 days 00:02:57.159968600,0.7289187032943479
