,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:14.637230,0.7934287432010368
1,Run_10,0 days 00:03:38.801493,0.796425542210276
2,Run_11,0 days 00:03:45.741343,0.7984238058848894
3,Run_12,0 days 00:03:33.995155,0.7887161410356116
4,Run_13,0 days 00:03:35.887082,0.7968934186067165
5,Run_14,0 days 00:03:36.564923,0.7940335791513267
6,Run_15,0 days 00:03:34.535710,0.7926944280943484
7,Run_16,0 days 00:03:40.538775,0.7900533375944441
8,Run_17,0 days 00:03:38.749880,0.7980120413534041
9,Run_18,0 days 00:03:34.705764,0.7949422989503705
10,Run_19,0 days 00:03:33.672355,0.7945824098456511
11,Run_2,0 days 00:03:34.031574,0.7968468050950892
12,Run_20,0 days 00:03:35.386984,0.798462304421747
13,Run_3,0 days 00:03:32.607724,0.7967572560819818
14,Run_4,0 days 00:03:38.135543,0.7942226349648489
15,Run_5,0 days 00:03:34.826064,0.7954171226993121
16,Run_6,0 days 00:03:34.735237,0.7902769880251502
17,Run_7,0 days 00:03:39.351113,0.8022201240896151
18,Run_8,0 days 00:03:37.033450,0.7939821428520663
19,Run_9,0 days 00:03:33.300673,0.7915367255379784
20,Average,0 days 00:03:35.361903600,0.7948963924847933
