,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7341645434934941,294,30,26680
1,Run_2,0.6176267420552026,83,46,5580
2,Run_3,0.7218641884896376,386,35,36192
3,Run_4,0.7321968838507942,303,39,27952
4,Run_5,0.7176362963401715,424,0,40044
5,Run_6,0.7302551927784195,428,0,40095
6,Run_7,0.7279945864688231,430,0,40028
7,Run_8,0.6249893637587289,69,42,5024
8,Run_9,0.7004971817965934,239,38,20997
9,Run_10,0.7247668389038424,421,0,40034
