,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7940419124507931,135,77,12367
1,Run_2,0.7984702315877154,130,74,11855
2,Run_3,0.8135356472081727,229,72,22251
3,Run_4,0.7856402000712823,128,79,11615
4,Run_5,0.8019214211628642,138,79,12820
5,Run_6,0.8127731657796413,242,72,22967
6,Run_7,0.8208913504010635,154,78,14214
7,Run_8,0.7707413770318488,110,79,10171
8,Run_9,0.8059052264417669,123,79,11088
9,Run_10,0.7898907136649967,134,76,12581
