,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:08.749873,0.7940419124507931
1,Run_10,0 days 00:02:19.586683,0.7898907136649967
2,Run_2,0 days 00:02:03.076716,0.7984702315877154
3,Run_3,0 days 00:04:01.321931,0.8135356472081727
4,Run_4,0 days 00:02:22.490069,0.7856402000712823
5,Run_5,0 days 00:02:09.969180,0.8019214211628642
6,Run_6,0 days 00:04:28.390530,0.8127731657796413
7,Run_7,0 days 00:02:51.064819,0.8208913504010635
8,Run_8,0 days 00:01:41.114558,0.7707413770318488
9,Run_9,0 days 00:01:55.603326,0.8059052264417669
