,Run_number,Duration,HV Obtained
0,Run_1,0 days 07:43:06.006426,0.5902365245518938
1,Run_10,0 days 06:48:54.105166,0.5952519371358349
2,Run_2,0 days 06:23:14.163544,0.5806255759453295
3,Run_3,0 days 06:19:03.676461,0.5925219894317835
4,Run_4,0 days 06:39:20.333743,0.5879724567946695
5,Run_5,0 days 06:44:16.641233,0.5958829756990287
6,Run_6,0 days 07:08:34.953775,0.5906494699849214
7,Run_7,0 days 07:07:15.980645,0.5796603359940745
8,Run_8,0 days 07:30:47.813389,0.5801895420994831
9,Run_9,0 days 07:08:50.318231,0.5995700580553258
10,Average,0 days 06:57:20.399261300,0.5892560865692344
