,Run_nr,HV
0,Run_1,0.7141660210670672
1,Run_2,0.7321020253618369
2,Run_3,0.7189339609588759
3,Run_4,0.7162535323804529
4,Run_5,0.7199517723312965
5,Run_6,0.7163335559364264
6,Run_7,0.7176335605163205
7,Run_8,0.7253929044047627
8,Run_9,0.7255733223542431
9,Run_10,0.7156641544028471
10,Run_11,0.7178777875397985
11,Run_12,0.7238535833400799
12,Run_13,0.7188432450633789
13,Run_14,0.7248056057180462
14,Run_15,0.7100635049569608
15,Run_16,0.7246023527062064
16,Run_17,0.7229685775153459
17,Run_18,0.7141611002068055
18,Run_19,0.7185806836890893
19,Run_20,0.7144668955111404
20,Means,0.7196114072980491
