,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:06:50.614620,0.7141660210670672
1,Run_10,0 days 00:07:23.089408,0.7156641544028471
2,Run_11,0 days 00:07:05.740842,0.7178777875397985
3,Run_12,0 days 00:07:19.252515,0.7238535833400799
4,Run_13,0 days 00:07:16.073949,0.7188432450633789
5,Run_14,0 days 00:07:32.814562,0.7248056057180462
6,Run_15,0 days 00:07:08.532158,0.7100635049569608
7,Run_16,0 days 00:07:27.508185,0.7246023527062064
8,Run_17,0 days 00:06:58.581257,0.7229685775153459
9,Run_18,0 days 00:07:27.030540,0.7141611002068055
10,Run_19,0 days 00:07:33.036498,0.7185806836890893
11,Run_2,0 days 00:07:02.831893,0.7321020253618369
12,Run_20,0 days 00:06:47.957653,0.7144668955111404
13,Run_3,0 days 00:07:26.051963,0.7189339609588759
14,Run_4,0 days 00:07:13.661870,0.7162535323804529
15,Run_5,0 days 00:07:19.578056,0.7199517723312965
16,Run_6,0 days 00:07:11.088599,0.7163335559364264
17,Run_7,0 days 00:07:05.099462,0.7176335605163205
18,Run_8,0 days 00:07:16.940845,0.7253929044047627
19,Run_9,0 days 00:07:04.750298,0.7255733223542431
20,Average,0 days 00:07:13.511758650,0.7196114072980491
