,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:09:22.947346,0.855546611883337
1,Run_10,0 days 00:08:36.298700,0.851755028813308
2,Run_2,0 days 00:02:00.033689,0.847361149488809
3,Run_3,0 days 00:02:03.978503,0.8498936770907171
4,Run_4,0 days 00:04:41.036638,0.852610417642795
5,Run_5,0 days 00:02:24.385135,0.8528234639242964
6,Run_6,0 days 00:04:27.570930,0.8544725702912567
7,Run_7,0 days 00:02:13.429120,0.8494091169391816
8,Run_8,0 days 00:02:09.352009,0.8516316862292811
9,Run_9,0 days 00:03:23.847053,0.8518086908466186
10,Average,0 days 00:04:08.287912300,0.85173124131496
