,Run_nr,HV
0,Run_1,0.7522320104184212
1,Run_2,0.7593133429627904
2,Run_3,0.7586451064514033
3,Run_4,0.7585589744471852
4,Run_5,0.7641632963490264
5,Run_6,0.7569632451795273
6,Run_7,0.756156558333434
7,Run_8,0.7671719435443562
8,Run_9,0.7699452508936638
9,Run_10,0.7635613173505291
10,Means,0.7606711045930337
