,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:28.254099,0.8127267120791635
1,Run_10,0 days 00:04:29.283904,0.8155788091033237
2,Run_2,0 days 00:06:30.581752,0.805994930139241
3,Run_3,0 days 00:03:43.200527,0.7980801806888764
4,Run_4,0 days 00:05:30.408181,0.813311387964487
5,Run_5,0 days 00:04:19.528301,0.8194921329056389
6,Run_6,0 days 00:03:53.586427,0.7991029630252572
7,Run_7,0 days 00:04:11.322012,0.7960962873081282
8,Run_8,0 days 00:03:47.892880,0.8037899812182883
9,Run_9,0 days 00:03:27.278876,0.7921845653575532
