,Run_nr,HV
0,Run_1,0.7501024250363963
1,Run_2,0.7557991965543304
2,Run_3,0.7537221972565252
3,Run_4,0.7532281401136075
4,Run_5,0.7494142001928084
5,Run_6,0.749728381572375
6,Run_7,0.7501541299416667
7,Run_8,0.7483117542537099
8,Run_9,0.7484155893737503
9,Run_10,0.7503487995540951
10,Run_11,0.752222593096671
11,Run_12,0.751687541400162
12,Run_13,0.7448404756630482
13,Run_14,0.7513265586717743
14,Run_15,0.7489410435257589
15,Run_16,0.7554429168200711
16,Run_17,0.754350954765209
17,Run_18,0.7476111675056589
18,Run_19,0.7464906962557709
19,Run_20,0.7542911921523798
20,Means,0.7508214976852885
