,Run_nr,HV
0,Run_1,0.853038912983409
1,Run_2,0.8458177653367291
2,Run_3,0.8489173484548139
3,Run_4,0.8499000844976793
4,Run_5,0.8528907416974022
5,Run_6,0.8442679737776869
6,Run_7,0.8519969084261406
7,Run_8,0.8585853246352784
8,Run_9,0.8523509176608159
9,Run_10,0.8547625054563075
10,Run_11,0.8523821537697578
11,Run_12,0.8566911349520043
12,Run_13,0.8523052648862083
13,Run_14,0.8535843435010873
14,Run_15,0.8522764315548774
15,Run_16,0.8497407002494883
16,Run_17,0.8541778295709839
17,Run_18,0.846999931921301
18,Run_19,0.8498288020952219
19,Run_20,0.8535386907264797
20,Means,0.8517026883076838
