,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.749365885114553,418,3,40087
1,Run_2,0.4884443621837611,75,51,5371
2,Run_3,0.7278317871399396,422,0,40072
3,Run_4,0.7379000173026491,422,0,40013
4,Run_5,0.7380803552093467,418,28,40047
5,Run_6,0.6109256768830418,87,51,5834
6,Run_7,0.7174873451209917,418,0,40038
7,Run_8,0.7216246281324019,426,0,40094
8,Run_9,0.7289591178842563,421,0,40072
9,Run_10,0.7275023081780828,378,1,35081
