,count,mean,std,min,lq,med,uq,max,outliers
HV,8.0,0.7310939305102776,0.010225338844090841,0.7174873451209917,0.7260328881666626,0.7283954525120979,0.7379451017793235,0.749365885114553,"0.6109256768830418, 0.4884443621837611"
