,Run_nr,HV
0,Run_1,0.7531794281607723
1,Run_2,0.7308682055378659
2,Run_3,0.7425127296496935
3,Run_4,0.7383450886674858
4,Run_5,0.7489987017521111
5,Run_6,0.7458584247576268
6,Run_7,0.7459300042554172
7,Run_8,0.7442682310909423
8,Run_9,0.7516086539255015
9,Run_10,0.7473596444459533
10,Run_11,0.7444529094212393
11,Run_12,0.7467497812839826
12,Run_13,0.7421126966686264
13,Run_14,0.7489084589286851
14,Run_15,0.7520520844638944
15,Run_16,0.7423316836021719
16,Run_17,0.7492380410050745
17,Run_18,0.7398583611190612
18,Run_19,0.7390333308148864
19,Run_20,0.7468239984494934
20,Means,0.7450245229000242
