,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.8104288557572554,494,79,35767
1,Run_2,0.6579533941236069,177,172,8347
2,Run_3,0.8335051319325141,540,0,40035
3,Run_4,0.8261390167033091,561,21,40067
4,Run_5,0.8255383223005796,556,2,40097
5,Run_6,0.6311496089479438,167,160,8422
6,Run_7,0.8153593554148597,561,9,40034
7,Run_8,0.8321651829514919,563,5,40009
8,Run_9,0.8156036378053029,556,37,40036
9,Run_10,0.7055604278545999,175,112,10663
