,f_1,f_2,HV
0,25.562489811387362,1175.9,0.381130260026816
1,25.559734083699777,1177.0,0.381130260026816
2,25.530967152432027,1175.4,0.3826469972278791
3,25.528472045561916,1172.8,0.38339556468583413
4,25.555826848097517,1174.5,0.38424546636706325
5,25.598105567006026,1171.5,0.3845011086651418
6,25.537999761184114,1173.2,0.3854977296469384
7,25.52467331543945,1172.0,0.3863224211809146
8,25.537790537699166,1171.8,0.38683243494864256
9,25.537205438772283,1170.4,0.38688240490889486
10,25.54845885877155,1170.2,0.38733337169281645
11,25.576035863916477,1171.5,0.3875450339629494
12,25.54342451600845,1171.7,0.3877955989682287
13,25.54679649252143,1171.4,0.38783425375289476
14,25.548759974457084,1171.9,0.3880832081678659
15,25.561016940353134,1172.7,0.3882974001238569
16,25.555565708115065,1172.6,0.3884450726418785
17,25.577110016249865,1170.3,0.3887848890734309
18,25.558061853315127,1173.0,0.38918373196707506
19,25.561805032785266,1174.0,0.38927080007719944
20,25.568300305788167,1173.9,0.38929034740503876
21,25.587992752456948,1172.4,0.38959686804269883
22,25.580868251504278,1172.1,0.38964755351054414
23,25.56390297844946,1172.1,0.3898078154629861
24,25.54538955543903,1171.9,0.38980833680358684
25,25.547595487418036,1172.2,0.38984969328008007
26,25.517426810717645,1175.4,0.39017579282756726
27,25.5225307215874,1174.7,0.3907522486821865
28,25.546765861787904,1176.6,0.3909717566831145
29,25.52078476977629,1176.8,0.39099147095732867
30,25.514467051194856,1176.7,0.39104076280039024
31,25.526916627296657,1177.3,0.39122114560592813
32,25.552244609769648,1179.4,0.39129011135776026
33,25.555834635572147,1178.5,0.39129280215122125
34,25.538453511372307,1178.7,0.3913110061567638
35,25.536412154690396,1178.2,0.3913137706179184
36,25.54453449072512,1179.8,0.39131503761117503
37,25.559256451922728,1178.3,0.3913329421089711
38,25.57941666623403,1178.8,0.3913333061872605
39,25.592549463442992,1174.6,0.3913340991774811
40,25.589560111516636,1175.5,0.39158830317455784
41,25.577744955014357,1174.5,0.391589956133909
42,25.57157052596604,1174.9,0.3915970795772547
43,25.601614083907442,1173.6,0.39192010350865475
44,25.59884226210563,1173.9,0.3922601948684443
45,25.597405732619656,1173.9,0.3924088946460236
46,25.60275936184241,1173.3,0.39242846989270447
47,25.5928054117757,1174.0,0.3924287733570537
48,25.584763027147137,1175.6,0.3924337751505863
49,25.569110722314228,1174.4,0.39292783358876027
50,25.58678725138487,1173.0,0.3929279960422153
51,25.57556342378918,1173.6,0.3931905031776537
52,25.575367698593585,1172.0,0.3931982974017783
53,25.572107342550243,1172.9,0.39344053799816137
54,25.559208169580046,1171.7,0.3937319462953993
55,25.523719090215295,1172.6,0.39402666777691714
56,25.539950263995387,1171.8,0.394075745164013
57,25.54574674094187,1173.7,0.3942762936708911
58,25.55683714313897,1173.1,0.3942776392902438
59,25.558807374219306,1171.4,0.39441698361479266
60,25.5925453101232,1171.8,0.3946080019102519
61,25.561760384597417,1171.2,0.3946081862413928
62,25.56073970625646,1172.6,0.39504385951093823
63,25.59258217083643,1174.0,0.39513846834939165
64,25.573519990447362,1171.0,0.39513846834939165
65,25.568830373227698,1171.0,0.395188735803672
66,25.576872238691287,1171.6,0.39528511217093076
67,25.580573884963428,1170.6,0.39528512863485077
68,25.584307719464018,1170.2,0.3954473473550455
