,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:27.781919,0.8081382077681799
1,Run_10,0 days 00:03:51.685655,0.80999635578729
2,Run_2,0 days 00:08:42.072656,0.8297688127475362
3,Run_3,0 days 00:03:49.872857,0.8203931745097334
4,Run_4,0 days 00:04:04.139239,0.810634693705924
5,Run_5,0 days 00:05:27.682438,0.8141099110571821
6,Run_6,0 days 00:03:58.170353,0.8113170825474249
7,Run_7,0 days 00:04:57.099406,0.8188602023939673
8,Run_8,0 days 00:03:45.753002,0.7933675328679953
9,Run_9,0 days 00:05:06.782820,0.8339977013427523
