,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.8174684602066655,0.009176811839752469,0.8081382077681799,0.810634693705924,0.8141099110571821,0.8203931745097334,0.8339977013427523,0.7933675328679953
