,Run_nr,HV
0,Run_1,0.7403858726033196
1,Run_2,0.7445553524444933
2,Run_3,0.7523970995173184
3,Run_4,0.7506122636612067
4,Run_5,0.7499460366183068
5,Run_6,0.733352173103889
6,Run_7,0.7507169302749805
7,Run_8,0.7463893339618672
8,Run_9,0.7424436972528847
9,Run_10,0.7524802338130832
10,Run_11,0.7486355191121049
11,Run_12,0.7420641375155403
12,Run_13,0.7455372357387096
13,Run_14,0.751186363181789
14,Run_15,0.7519974193923608
15,Run_16,0.7440765650560968
16,Run_17,0.7485461665748983
17,Run_18,0.7499049944033374
18,Run_19,0.7384490932839366
19,Run_20,0.7472246151053631
20,Means,0.7465450551307742
