,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:13:58.092674,0.7403858726033196
1,Run_10,0 days 00:13:42.245775,0.7524802338130832
2,Run_11,0 days 00:14:29.615725,0.7486355191121049
3,Run_12,0 days 00:14:06.168855,0.7420641375155403
4,Run_13,0 days 00:14:21.278553,0.7455372357387096
5,Run_14,0 days 00:14:06.524740,0.751186363181789
6,Run_15,0 days 00:13:48.720512,0.7519974193923608
7,Run_16,0 days 00:14:10.865958,0.7440765650560968
8,Run_17,0 days 00:14:14.044325,0.7485461665748983
9,Run_18,0 days 00:14:09.994015,0.7499049944033374
10,Run_19,0 days 00:13:58.498992,0.7384490932839366
11,Run_2,0 days 00:13:46.928895,0.7445553524444933
12,Run_20,0 days 00:14:20.497069,0.7472246151053631
13,Run_3,0 days 00:13:47.162510,0.7523970995173184
14,Run_4,0 days 00:14:13.890656,0.7506122636612067
15,Run_5,0 days 00:13:52.619862,0.7499460366183068
16,Run_6,0 days 00:14:31.490682,0.733352173103889
17,Run_7,0 days 00:14:31.346437,0.7507169302749805
18,Run_8,0 days 00:14:06.680852,0.7463893339618672
19,Run_9,0 days 00:14:22.360196,0.7424436972528847
20,Average,0 days 00:14:07.951364150,0.7465450551307743
