,Unnamed: 0,Generation,Intertwine_two,Add_vertex,Delete_vertex
0,0.0,0.0,0.3333333333333332,0.3333333333333332,0.3333333333333332
1,1.0,0.10900000000000001,0.34059370209051304,0.32334760568341664,0.33605869222607
2,2.0,0.31601,0.3469515879586594,0.3157687080500568,0.3372797039912836
3,3.0,0.6191589000000001,0.3528811471112682,0.3055592570403105,0.34155959584842116
4,4.0,1.015801321,0.3579207194477487,0.2982975409304244,0.3437817396218269
5,5.0,1.50262148669,0.36132336326542286,0.29042437229779905,0.34825226443677815
6,6.0,2.0757334209441005,0.3625715329542748,0.28501345278735546,0.3524150142583698
7,7.0,2.7307768275633495,0.3663544735039041,0.27925136443833776,0.35439416205775826
8,8.0,3.4630081252450404,0.3727104371997343,0.27284478411225205,0.3544447786880138
9,9.0,4.2673862119061114,0.37861712718368273,0.2676029173426491,0.35377995547366825
10,10.0,5.138652627782014,0.3859922452738481,0.2592378936877102,0.3547698610384418
11,11.0,6.071405875792507,0.3886015816630178,0.25601034529787736,0.3553880730391051
12,12.0,7.060169740244025,0.3930976301191009,0.25203522532450034,0.35486714455639906
13,13.0,8.099455520847952,0.39375533431833387,0.25107587776338686,0.3551687879182796
14,14.0,9.183818168183006,0.39723503534450366,0.24996479388911091,0.3528001707663858
15,15.0,10.307906369102724,0.4037711455252816,0.2469484971875765,0.3492803572871423
16,16.0,11.466506686239443,0.40671453805572044,0.24984621681256913,0.34343924513171076
17,17.0,12.654581904800096,0.4095949975657707,0.2472140656947882,0.34319093673944134
18,18.0,13.867303782456686,0.41425530423479406,0.24657522571125962,0.3391694700539466
19,19.0,15.100080434523047,0.4157551322460377,0.24427371779603868,0.3399711499579238
20,20.0,16.348578617037543,0.4149888205931698,0.24434400644224238,0.340667172964588
21,21.0,17.608741195130214,0.4157775320578446,0.24495028948615824,0.33927217845599733
22,22.0,18.876800103462312,0.4162218842444295,0.24749241724290022,0.3362856985126705
23,23.0,20.14928511992658,0.4127260285084902,0.24941960370506341,0.33785436778644656
24,24.0,21.423028783545156,0.4114298228482728,0.25251116746116825,0.3360590096905592
25,25.0,22.695167792966423,0.40792492699561417,0.2569708609251378,0.3351042120792482
26,26.0,23.963141223515898,0.40744262563147937,0.25740910646817894,0.33514826790034175
27,27.0,25.224685898775267,0.40537454356187885,0.26224723370430725,0.332378222733814
28,28.0,26.477829247520948,0.4058033157025519,0.2657274756117583,0.32846920868569
29,29.0,27.720879968916847,0.40645482258077736,0.26415686803812977,0.32938830938109304
30,30.0,28.95241681848399,0.4034656901133282,0.27343985140675436,0.3230944584799176
